;;0.000000;0.000000
;0.50;0.000000;0.000000
;50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.407320;0.407320
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.013139
;0.50;0.006569;0.013139
;0.50;0.006569;0.013139
;0.50;0.006569;0.013139
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.013139
;0.50;0.006569;0.019709
;0.50;0.006569;0.013139
;0.50;0.006569;0.006569
;0.50;0.006569;0.013139
;0.50;0.006569;0.013139
;0.50;0.000000;0.006569
;0.50;0.006569;0.013139
;0.50;0.000000;0.013139
;0.50;0.006569;0.013139
;0.50;0.006569;0.006569
;0.50;0.000000;0.006569
;0.50;0.006569;0.006569
;0.50;0.006569;0.006569
;0.50;0.006569;0.006569
;0.50;0.006569;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.006569
;0.50;0.006569;0.006569
;0.50;0.006569;0.006569
;0.50;0.006569;0.013139
;0.50;0.006569;0.013139
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.026278
;0.50;0.006569;0.019709
;0.50;0.013139;0.026278
;0.50;0.006569;0.026278
;0.50;0.006569;0.026278
;0.50;0.013139;0.026278
;0.50;0.006569;0.019709
;0.50;0.006569;0.026278
;0.50;0.013139;0.019709
;0.50;0.006569;0.019709
;0.50;0.013139;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.013139
;0.50;0.006569;0.019709
;0.50;0.006569;0.013139
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.006569;0.019709
;0.50;0.013139;0.026278
;0.50;0.013139;0.026278
;0.50;0.006569;0.026278
;0.50;0.006569;0.026278
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.026278
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.006569;0.026278
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.026278
;0.50;0.013139;0.026278
;0.50;0.006569;0.026278
;0.50;0.013139;0.026278
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.013139;0.032848
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.013139;0.039418
;0.50;0.013139;0.039418
;0.50;0.013139;0.039418
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.019709;0.039418
;0.50;0.013139;0.039418
;0.50;0.013139;0.039418
;0.50;0.013139;0.039418
;0.50;0.013139;0.039418
;0.50;0.013139;0.045987
;0.50;0.019709;0.045987
;0.50;0.013139;0.045987
;0.50;0.013139;0.045987
;0.50;0.013139;0.045987
;0.50;0.019709;0.045987
;0.50;0.019709;0.045987
;0.50;0.013139;0.052557
;0.50;0.013139;0.045987
;0.50;0.019709;0.045987
;0.50;0.013139;0.045987
;0.50;0.019709;0.045987
;0.50;0.013139;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.045987
;0.50;0.019709;0.052557
;0.50;0.013139;0.052557
;0.50;0.013139;0.045987
;0.50;0.019709;0.045987
;0.50;0.019709;0.045987
;0.50;0.019709;0.045987
;0.50;0.019709;0.052557
;0.50;0.013139;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.045987
;0.50;0.019709;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.059127
;0.50;0.019709;0.059127
;0.50;0.019709;0.052557
;0.50;0.019709;0.059127
;0.50;0.019709;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.052557
;0.50;0.019709;0.059127
;0.50;0.019709;0.059127
;0.50;0.026278;0.059127
;0.50;0.019709;0.059127
;0.50;0.019709;0.059127
;0.50;0.026278;0.059127
;0.50;0.019709;0.059127
;0.50;0.026278;0.059127
;0.50;0.019709;0.065696
;0.50;0.019709;0.059127
;0.50;0.019709;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.052557
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.019709;0.059127
;0.50;0.019709;0.052557
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.019709;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.019709;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.072266
;0.50;0.026278;0.059127
;0.50;0.019709;0.065696
;0.50;0.026278;0.059127
;0.50;0.026278;0.065696
;0.50;0.026278;0.059127
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.019709;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.065696
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.059127
;0.50;0.026278;0.059127
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.072266
;0.50;0.026278;0.072266
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.065696
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.026278;0.072266
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.026278;0.065696
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.065696
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.078836
;0.50;0.026278;0.072266
;0.50;0.026278;0.072266
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.065696
;0.50;0.026278;0.078836
;0.50;0.026278;0.072266
;0.50;0.032848;0.078836
;0.50;0.026278;0.072266
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.026278;0.072266
;0.50;0.032848;0.078836
;0.50;0.026278;0.072266
;0.50;0.032848;0.072266
;0.50;0.026278;0.078836
;0.50;0.032848;0.072266
;0.50;0.026278;0.078836
;0.50;0.026278;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.072266
;0.50;0.032848;0.078836
;0.50;0.026278;0.072266
;0.50;0.026278;0.078836
;0.50;0.026278;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.078836
;0.50;0.026278;0.078836
;0.50;0.026278;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.072266
;0.50;0.032848;0.072266
;0.50;0.026278;0.078836
;0.50;0.032848;0.078836
;0.50;0.032848;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.072266
;0.50;0.032848;0.078836
;0.50;0.026278;0.072266
;0.50;0.361333;0.341624
;0.50;1.202253;1.143126
;0.50;1.208823;1.162835
;0.50;1.149696;1.103708
;0.50;1.116847;1.038011
;0.50;1.162835;1.136556
;0.50;1.175975;1.116847
;0.50;1.110278;1.070859
;0.50;1.077429;1.031441
;0.50;1.038011;1.005163
;0.50;1.018302;0.992023
;0.50;1.038011;1.011732
;0.50;1.024872;0.998593
;0.50;0.992023;0.965744
;0.50;0.978884;0.939466
;0.50;0.965744;0.932896
;0.50;0.952605;0.926326
;0.50;0.952605;0.919757
;0.50;0.939466;0.906617
;0.50;0.919757;0.900047
;0.50;0.906617;0.867199
;0.50;0.886908;0.847490
;0.0;0.873769;0.840920
;0.50;0.854060;0.814641
;0.50;0.834351;0.788363
;0.50;0.821211;0.788363
;0.50;0.814641;0.781793
;0.50;0.794932;0.755514
;0.50;0.775223;0.748945
;0.50;0.748945;0.735805
;0.50;0.735805;0.709526
;0.50;0.722666;0.689817
;0.50;0.702957;0.683248
;0.50;0.689817;0.656969
;0.50;0.670108;0.643829
;0.50;0.650399;0.624120
;0.50;0.624120;0.610981
;0.50;0.624120;0.610981
;0.50;0.610981;0.578132
;0.50;0.597842;0.571563
;0.50;0.584702;0.558423
;0.50;0.564993;0.538714
;0.50;0.551854;0.532145
;0.50;0.545284;0.512436
;0.50;0.525575;0.499296
;0.50;0.532145;0.519005
;0.50;0.525575;0.519005
;0.50;0.492726;0.492726
;0.50;0.512436;0.499296
;0.50;0.617551;0.591272
;0.50;0.564993;0.551854
;0.50;0.512436;0.492726
;0.50;0.499296;0.492726
;0.50;0.564993;0.558423
;0.50;0.624120;0.624120
;0.50;0.538714;0.551854
;0.50;0.473017;0.486157
;0.50;0.499296;0.486157
;0.50;0.716096;0.571563
;0.50;0.814641;0.446739
;0.50;0.716096;0.197090
;0.50;0.689817;0.032848
;0.0;0.473017;0.039418
;0.50;0.335054;0.026278
;0.50;0.321914;0.072266
;0.50;0.256218;0.085406
;0.50;0.302205;0.078836
;0.50;0.302205;0.045987
;0.50;0.335054;0.006569
;0.50;0.328484;0.013139
;0.50;0.341624;0.019709
;0.50;0.341624;0.013139
;0.50;0.335054;0.013139
;0.50;0.335054;0.000000
;0.50;0.335054;0.000000
;0.50;0.328484;0.013139
;0.50;0.315345;0.000000
;0.50;0.335054;0.000000
;0.50;0.341624;0.000000
;0.50;0.361333;0.006569
;0.50;0.354763;0.006569
;0.50;0.361333;0.000000
;0.50;0.354763;0.000000
;0.50;0.328484;0.000000
;0.50;0.361333;0.006569
;0.50;0.335054;0.006569
;0.50;0.315345;0.006569
;0.50;0.315345;0.013139
;0.50;0.289066;0.000000
;0.50;0.262787;0.000000
;0.50;0.262787;0.006569
;0.50;0.249648;0.006569
;0.50;0.249648;0.006569
;0.50;0.236508;0.000000
;0.50;0.236508;0.006569
;0.50;0.223369;0.006569
;0.50;0.229939;0.006569
;0.50;0.216799;0.000000
;0.50;0.190521;0.006569
;0.50;0.170812;0.000000
;0.50;0.137963;0.006569
;0.50;0.105115;0.006569
;0.50;0.078836;0.000000
;0.0;0.065696;0.000000
;0.50;0.059127;0.006569
;0.50;0.059127;0.000000
;0.50;0.052557;0.006569
;0.50;0.065696;0.013139
;0.50;0.111684;0.032848
;0.50;0.124824;0.006569
;0.50;0.131393;0.000000
;0.50;0.131393;0.006569
;0.50;0.137963;0.006569
;0.50;0.137963;0.006569
;0.50;0.151102;0.000000
;0.50;0.170812;0.006569
;0.50;0.157672;0.000000
;0.50;0.177381;0.013139
;0.50;0.197090;0.006569
;0.50;0.210230;0.013139
;0.50;0.216799;0.019709
;0.50;0.223369;0.006569
;0.50;0.229939;0.000000
;0.50;0.144533;0.019709
;0.50;0.026278;0.032848
;0.50;0.019709;0.026278
;0.50;0.019709;0.039418
;0.50;0.013139;0.019709
;0.50;0.019709;0.013139
;0.50;0.006569;0.000000
;0.50;0.006569;0.006569
;0.50;0.006569;0.006569
;0.50;0.000000;0.000000
;0.50;0.006569;0.006569
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.0;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.032848;0.045987
;0.50;0.026278;0.059127
;0.50;0.013139;0.019709
;0.50;0.013139;0.019709
;0.50;0.032848;0.013139
;0.50;0.013139;0.026278
;0.50;0.000000;0.019709
;0.50;0.013139;0.013139
;0.50;0.019709;0.006569
;0.50;0.019709;0.013139
;0.50;0.019709;0.006569
;0.50;0.019709;0.006569
;0.50;0.019709;0.006569
;0.50;0.006569;0.000000
;0.50;0.000000;0.006569
;0.50;0.006569;0.006569
;0.50;0.013139;0.006569
;0.50;0.006569;0.000000
;0.50;0.006569;0.006569
;0.50;0.013139;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.006569;0.006569
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.006569
;0.50;0.013139;0.013139
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.013139
;0.50;0.013139;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.0;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
