;;;;echelons à 1
;;;;
5022;1;0;;
5042;1;0,022993;;
5062;1;0,072266;;
5082;1;0,08869;;
5102;1;0,151102;;
5122;1;0,160957;;
5142;1;0,229939;;
5162;1;0,233224;;
5182;1;0,302205;;
5202;1;0,30549;;
5222;1;0,354763;;
5242;1;0,351478;;
5262;1;0,40732;;
5282;1;0,40732;;
5302;1;0,469733;;
5322;1;0,456593;;
5342;1;0,51572;;
5362;1;0,505866;;
5382;1;0,564993;;
5402;1;0,555139;;
5422;1;0,594557;;
5442;1;0,581417;;
5462;1;0,604411;;
5482;1;0,63069;;
5502;1;0,673393;;
5522;1;0,656969;;
5542;1;0,696387;;
5562;1;0,689817;;
5582;1;0,699672;;
5602;1;0,689817;;
5622;1;0,699672;;
5642;1;0,735805;;
5662;1;0,765369;;
5682;1;0,748945;;
5702;1;0,788363;;
5722;1;0,768654;;
5742;1;0,84092;;
5762;1;0,880338;;
5782;1;0,886908;;
5802;1;0,880338;;
5822;1;0,909902;;
5842;1;0,896763;;
5862;1;0,936181;;
5882;1;0,909902;;
5902;1;0,972314;;
5922;1;1,008447;;
5942;1;1,011732;;
5962;1;1,018302;;
5982;1;1,05115;;
6002;1;1,024872;;
6022;1;1,06429;;
6042;1;0,995308;;
6062;1;1,005163;;
6082;1;1,054435;;
6102;1;1,011732;;
6122;1;1,005163;;
6142;1;1,021587;;
6162;1;1,031441;;
6182;1;0,988738;;
6202;1;0,978884;;
6222;1;1,038011;;
6242;1;1,038011;;
6262;1;1,011732;;
6282;1;1,061005;;
6302;1;1,011732;;
6322;1;1,005163;;
6342;1;1,070859;;
6362;1;1,005163;;
6382;1;1,018302;;
6402;1;1,070859;;
6422;1;1,001878;;
6442;1;0,998593;;
6462;1;1,05772;;
6482;1;0,992023;;
6502;1;0,995308;;
6522;1;1,008447;;
6542;1;0,972314;;
6562;1;1,05115;;
6582;1;1,087284;;
6602;1;1,028156;;
6622;1;1,005163;;
6642;1;1,05772;;
6662;1;1,021587;;
6682;1;1,011732;;
6702;1;1,018302;;
6722;1;1,038011;;
6742;1;1,067575;;
6762;1;1,005163;;
6782;1;1,005163;;
6802;1;1,06429;;
6822;1;1,008447;;
6842;1;0,978884;;
6862;1;1,018302;;
6882;1;0,988738;;
6902;1;1,038011;;
6922;1;1,061005;;
6942;1;1,028156;;
6962;1;1,008447;;
6982;1;0,985453;;
7002;1;0,988738;;
7022;1;0,998593;;
7042;1;1,024872;;
7062;1;1,044581;;
7082;1;0,978884;;
7102;1;0,959175;;
7122;1;1,038011;;
7142;1;1,083999;;
7162;1;1,011732;;
7182;1;0,995308;;
7202;1;1,047866;;
7222;1;0,995308;;
7242;1;0,998593;;
7262;1;1,021587;;
7282;1;1,005163;;
7302;1;1,05772;;
7322;1;0,992023;;
7342;1;0,978884;;
7362;1;1,024872;;
7382;1;0,995308;;
7402;1;1,038011;;
7422;1;0,975599;;
7442;1;0,992023;;
7462;1;1,044581;;
7482;1;1,021587;;
7502;1;1,038011;;
7522;1;1,021587;;
7542;1;1,001878;;
7562;1;1,067575;;
7582;1;1,06429;;
7602;1;1,021587;;
7622;1;1,080714;;
7642;1;1,018302;;
7662;1;1,038011;;
7682;1;1,077429;;
7702;1;1,011732;;
7722;1;1,001878;;
7742;1;1,005163;;
7762;1;1,05772;;
7782;1;1,008447;;
7802;1;0,998593;;
7822;1;1,05772;;
7842;1;0,959175;;
7862;1;0,959175;;
7882;1;1,021587;;
7902;1;0,96246;;
7922;1;0,998593;;
7942;1;0,995308;;
7962;1;0,998593;;
7982;1;1,061005;;
8002;1;1,021587;;
8022;1;1,015017;;
8042;1;1,018302;;
8062;1;1,021587;;
8082;1;1,018302;;
8102;1;1,041296;;
8122;1;1,061005;;
8142;1;1,001878;;
8162;1;1,011732;;
8182;1;1,05115;;
8202;1;0,988738;;
8222;1;0,975599;;
8242;1;1,021587;;
8262;1;0,998593;;
8282;1;0,96246;;
8302;1;0,972314;;
8322;1;1,005163;;
8342;1;1,021587;;
8362;1;0,998593;;
8382;1;0,992023;;
8402;1;1,005163;;
8422;1;1,015017;;
8442;1;1,047866;;
8462;1;0,998593;;
8482;1;0,985453;;
8502;1;1,038011;;
8522;1;0,988738;;
8542;1;1,001878;;
8562;1;1,031441;;
8582;1;0,992023;;
8602;1;1,05772;;
8622;1;1,080714;;
8642;1;1,034726;;
8662;1;1,001878;;
8682;1;1,018302;;
8702;1;1,090569;;
8722;1;1,015017;;
8742;1;1,001878;;
8762;1;1,041296;;
8782;1;1,011732;;
8802;1;1,008447;;
8822;1;0,995308;;
8842;1;1,024872;;
8862;1;1,047866;;
8882;1;1,005163;;
8902;1;0,978884;;
8922;1;1,070859;;
8942;1;1,074144;;
8962;1;1,041296;;
8982;1;1,080714;;
9002;1;1,001878;;
9022;1;1,028156;;
9042;1;1,080714;;
9062;1;1,038011;;
9082;1;1,015017;;
9102;1;1,001878;;
9122;1;0,995308;;
9142;1;1,097138;;
9162;1;1,090569;;
9182;1;1,024872;;
9202;1;1,034726;;
9222;1;0,998593;;
9242;1;0,985453;;
9262;1;1,080714;;
9282;1;1,113562;;
9302;1;1,041296;;
9322;1;1,005163;;
9342;1;1,015017;;
9362;1;1,024872;;
9382;1;1,044581;;
9402;1;1,05772;;
9422;1;1,015017;;
9442;1;1,015017;;
9462;1;1,054435;;
9482;1;0,995308;;
9502;1;0,998593;;
9522;1;1,028156;;
9542;1;0,995308;;
9562;1;1,034726;;
9582;1;0,985453;;
9602;1;0,992023;;
9622;1;1,028156;;
9642;1;0,982169;;
9662;1;1,021587;;
9682;1;1,021587;;
9702;1;1,044581;;
9722;1;1,05115;;
9742;1;1,018302;;
9762;1;1,05115;;
9782;1;0,998593;;
9802;1;0,988738;;
9822;1;1,047866;;
9842;1;0,995308;;
9862;1;1,005163;;
9882;1;1,021587;;
9902;1;0,995308;;
9922;1;1,031441;;
9942;1;1,005163;;
9962;1;0,988738;;
9982;1;1,074144;;
10002;1;1,093853;;
10022;1;1,041296;;
10042;1;0,982169;;
10062;1;0,982169;;
10082;1;1,06429;;
10102;1;1,021587;;
10122;1;1,008447;;
10142;1;1,018302;;
10162;1;1,005163;;
10182;1;1,028156;;
10202;1;1,001878;;
10222;1;0,985453;;
10242;1;1,05115;;
10262;1;1,054435;;
10282;1;1,018302;;
10302;1;1,05772;;
10322;1;0,992023;;
10342;1;1,001878;;
10362;1;1,044581;;
10382;1;1,011732;;
10402;1;1,061005;;
10422;1;0,985453;;
10442;1;1,011732;;
10462;1;1,061005;;
10482;1;1,018302;;
10502;1;1,021587;;
10522;1;0,978884;;
10542;1;1,070859;;
10562;1;1,097138;;
10582;1;1,031441;;
10602;1;0,972314;;
10622;1;0,988738;;
10642;1;1,05115;;
10662;1;1,021587;;
10682;1;0,96246;;
10702;1;0,96246;;
10722;1;1,008447;;
10742;1;0,975599;;
10762;1;1,031441;;
10782;1;1,05772;;
10802;1;0,988738;;
10822;1;0,982169;;
10842;1;1,087284;;
10862;1;1,074144;;
10882;1;1,054435;;
10902;1;1,087284;;
10922;1;1,041296;;
10942;1;1,034726;;
10962;1;0,995308;;
10982;1;0,992023;;
11002;1;0,998593;;
11022;1;1,001878;;
11042;1;1,034726;;
11062;1;0,985453;;
11082;1;0,959175;;
11102;1;1,031441;;
11122;1;1,034726;;
11142;1;1,011732;;
11162;1;1,05772;;
11182;1;0,995308;;
11202;1;1,005163;;
11222;1;1,038011;;
11242;1;1,018302;;
11262;1;1,041296;;
11282;1;0,998593;;
11302;1;0,975599;;
11322;1;1,06429;;
11342;1;1,083999;;
11362;1;1,021587;;
11382;1;0,995308;;
11402;1;0,985453;;
11422;1;1,061005;;
11442;1;1,05115;;
11462;1;1,061005;;
11482;1;1,083999;;
11502;1;1,06429;;
11522;1;1,034726;;
11542;1;1,031441;;
11562;1;1,038011;;
11582;1;1,018302;;
11602;1;1,044581;;
11622;1;1,001878;;
11642;1;1,008447;;
11662;1;1,070859;;
11682;1;1,021587;;
11702;1;1,031441;;
11722;1;1,070859;;
11742;1;0,982169;;
11762;1;0,972314;;
11782;1;1,080714;;
11802;1;1,093853;;
11822;1;1,024872;;
11842;1;0,988738;;
11862;1;1,015017;;
11882;1;1,06429;;
11902;1;1,008447;;
11922;1;0,992023;;
11942;1;1,028156;;
11962;1;0,988738;;
11982;1;0,992023;;
12002;1;1,021587;;
12022;1;0,995308;;
12042;1;1,044581;;
12062;1;1,05772;;
12082;1;0,995308;;
12102;1;0,998593;;
12122;1;1,054435;;
12142;1;1,011732;;
12162;1;0,998593;;
12182;1;1,018302;;
12202;1;0,992023;;
12222;1;1,041296;;
12242;1;0,978884;;
12262;1;0,978884;;
12282;1;0,998593;;
12302;1;0,988738;;
12322;1;1,008447;;
12342;1;1,008447;;
12362;1;1,021587;;
12382;1;1,005163;;
12402;1;1,031441;;
12422;1;0,969029;;
12442;1;0,95589;;
12462;1;1,011732;;
12482;1;0,985453;;
12502;1;1,021587;;
12522;1;1,005163;;
12542;1;1,015017;;
12562;1;1,05115;;
12582;1;1,021587;;
12602;1;1,05772;;
12622;1;1,011732;;
12642;1;1,018302;;
12662;1;1,06429;;
12682;1;1,001878;;
12702;1;1,008447;;
12722;1;1,031441;;
12742;1;0,988738;;
12762;1;0,972314;;
12782;1;1,021587;;
12802;1;1,05115;;
12822;1;1,018302;;
12842;1;1,011732;;
12862;1;1,024872;;
12882;1;0,982169;;
12902;1;0,969029;;
12922;1;1,05772;;
12942;1;1,047866;;
12962;1;1,021587;;
12982;1;1,070859;;
13002;1;0,992023;;
13022;1;1,024872;;
13042;1;1,074144;;
13062;1;1,031441;;
13082;1;1,083999;;
13102;1;1,015017;;
13122;1;1,031441;;
13142;1;1,097138;;
13162;1;1,001878;;
13182;1;0,985453;;
13202;1;1,021587;;
13222;1;0,95589;;
13242;1;0,965744;;
13262;1;1,011732;;
13282;1;0,975599;;
13302;1;1,038011;;
13322;1;1,031441;;
13342;1;1,028156;;
13362;1;1,044581;;
13382;1;1,038011;;
13402;1;1,080714;;
13422;1;0,995308;;
13442;1;0,995308;;
13462;1;1,061005;;
13482;1;1,005163;;
13502;1;0,982169;;
13522;1;1,038011;;
13542;1;1,024872;;
13562;1;1,021587;;
13582;1;1,06429;;
13602;1;1,018302;;
13622;1;1,038011;;
13642;1;1,041296;;
13662;1;1,021587;;
13682;1;1,015017;;
13702;1;1,011732;;
13722;1;1,038011;;
13742;1;0,985453;;
13762;1;0,972314;;
13782;1;1,047866;;
13802;1;1,054435;;
13822;1;1,018302;;
13842;1;1,054435;;
13862;1;0,988738;;
13882;1;0,992023;;
13902;1;1,034726;;
13922;1;1,015017;;
13942;1;1,034726;;
13962;1;1,008447;;
13982;1;0,998593;;
14002;1;1,080714;;
14022;1;1,080714;;
14042;1;1,044581;;
14062;1;1,05772;;
14082;1;1,047866;;
14102;1;1,038011;;
14122;1;1,031441;;
14142;1;1,034726;;
14162;1;1,034726;;
14182;1;1,05772;;
14202;1;1,011732;;
14222;1;0,988738;;
14242;1;1,077429;;
14262;1;1,077429;;
14282;1;1,047866;;
14302;1;1,093853;;
14322;1;1,031441;;
14342;1;1,047866;;
14362;1;1,093853;;
14382;1;1,021587;;
14402;1;1,038011;;
14422;1;1,097138;;
14442;1;1,034726;;
14462;1;1,034726;;
14482;1;1,044581;;
14502;1;1,005163;;
14522;1;1,044581;;
14542;1;0,972314;;
14562;1;0,96246;;
14582;1;1,034726;;
14602;1;0,972314;;
14622;1;0,972314;;
14642;1;1,011732;;
14662;1;0,985453;;
14682;1;1,034726;;
14702;1;1,054435;;
14722;1;1,018302;;
14742;1;1,008447;;
14762;1;1,008447;;
14782;1;1,028156;;
14802;1;0,94932;;
14822;1;0,94932;;
14842;1;1,011732;;
14862;1;0,96246;;
14882;1;1,044581;;
14902;1;1,05772;;
14922;1;1,001878;;
14942;1;1,047866;;
14962;1;0,985453;;
14982;1;0,992023;;
15002;1;0,988738;;
15022;1;0,998593;;
15042;1;1,018302;;
15062;1;1,011732;;
15082;1;1,024872;;
15102;1;1,005163;;
15122;1;1,024872;;
15142;1;0,969029;;
15162;1;0,982169;;
15182;1;1,031441;;
15202;1;0,995308;;
15222;1;1,031441;;
15242;1;1,031441;;
15262;1;1,038011;;
15282;1;1,074144;;
15302;1;0,988738;;
15322;1;1,028156;;
15342;1;1,061005;;
15362;1;1,021587;;
15382;1;1,031441;;
15402;1;0,988738;;
15422;1;0,995308;;
15442;1;0,998593;;
15462;1;0,998593;;
15482;1;1,021587;;
15502;1;1,015017;;
15522;1;1,05115;;
15542;1;0,982169;;
15562;1;0,982169;;
15582;1;1,038011;;
15602;1;0,978884;;
15622;1;1,054435;;
15642;1;1,067575;;
15662;1;1,011732;;
15682;1;1,074144;;
15702;1;1,001878;;
15722;1;1,011732;;
15742;1;1,070859;;
15762;1;1,011732;;
15782;1;1,008447;;
15802;1;1,038011;;
15822;1;1,067575;;
15842;1;0,985453;;
15862;1;0,995308;;
15882;1;1,011732;;
15902;1;0,965744;;
15922;1;1,038011;;
15942;1;1,038011;;
15962;1;1,021587;;
15982;1;1,05115;;
16002;1;0,998593;;
16022;1;1,005163;;
16042;1;1,031441;;
16062;1;0,982169;;
16082;1;0,972314;;
16102;1;1,061005;;
16122;1;1,047866;;
16142;1;0,998593;;
16162;1;1,05772;;
16182;1;0,995308;;
16202;1;1,011732;;
16222;1;1,06429;;
16242;1;0,988738;;
16262;1;0,995308;;
16282;1;1,034726;;
16302;1;0,969029;;
16322;1;0,975599;;
16342;1;0,998593;;
16362;1;0,975599;;
16382;1;1,008447;;
16402;1;1,015017;;
16422;1;0,998593;;
16442;1;0,982169;;
16462;1;1,047866;;
16482;1;1,044581;;
16502;1;1,024872;;
16522;1;1,06429;;
16542;1;1,005163;;
16562;1;1,018302;;
16582;1;1,061005;;
16602;1;0,998593;;
16622;1;0,972314;;
16642;1;1,044581;;
16662;1;1,080714;;
16682;1;1,024872;;
16702;1;0,992023;;
16722;1;1,034726;;
16742;1;1,034726;;
16762;1;1,044581;;
16782;1;1,077429;;
16802;1;1,06429;;
16822;1;1,044581;;
16842;1;1,011732;;
16862;1;1,011732;;
16882;1;1,031441;;
16902;1;1,054435;;
16922;1;0,982169;;
16942;1;0,96246;;
16962;1;1,070859;;
16982;1;1,120132;;
17002;1;1,041296;;
17022;1;1,031441;;
17042;1;1,067575;;
17062;1;0,995308;;
17082;1;1,008447;;
17102;1;1,05772;;
17122;1;1,005163;;
17142;1;1,018302;;
17162;1;1,070859;;
17182;1;0,972314;;
17202;1;0,985453;;
17222;1;1,028156;;
17242;1;0,988738;;
17262;1;1,015017;;
17282;1;0,985453;;
17302;1;1,05115;;
17322;1;1,061005;;
17342;1;1,021587;;
17362;1;1,05772;;
17382;1;1,001878;;
17402;1;1,008447;;
17422;1;1,044581;;
17442;1;0,972314;;
17462;1;0,982169;;
17482;1;1,021587;;
17502;1;0,965744;;
17522;1;1,034726;;
17542;1;1,034726;;
17562;1;1,021587;;
17582;1;1,061005;;
17602;1;1,044581;;
17622;1;1,074144;;
17642;1;1,024872;;
17662;1;1,005163;;
17682;1;1,008447;;
17702;1;1,001878;;
17722;1;1,031441;;
17742;1;0,972314;;
17762;1;0,952605;;
17782;1;1,015017;;
17802;1;0,959175;;
17822;1;0,939466;;
17842;1;0,995308;;
17862;1;0,995308;;
17882;1;0,992023;;
17902;1;1,054435;;
17922;1;1,06429;;
17942;1;1,047866;;
17962;1;1,031441;;
17982;1;1,011732;;
18002;1;1,044581;;
18022;1;0,969029;;
18042;1;0,992023;;
18062;1;1,044581;;
18082;1;1,001878;;
18102;1;1,034726;;
18122;1;1,001878;;
18142;1;1,001878;;
18162;1;1,005163;;
18182;1;0,982169;;
18202;1;1,05115;;
18222;1;1,05115;;
18242;1;1,021587;;
18262;1;1,067575;;
18282;1;1,015017;;
18302;1;1,018302;;
18322;1;1,070859;;
18342;1;1,001878;;
18362;1;1,031441;;
18382;1;1,087284;;
18402;1;1,011732;;
18422;1;1,024872;;
18442;1;1,067575;;
18462;1;0,988738;;
18482;1;0,985453;;
18502;1;1,031441;;
18522;1;0,995308;;
18542;1;0,992023;;
18562;1;1,05772;;
18582;1;0,985453;;
18602;1;0,985453;;
18622;1;1,018302;;
18642;1;0,978884;;
18662;1;1,005163;;
18682;1;1,005163;;
18702;1;1,038011;;
18722;1;0,982169;;
18742;1;0,978884;;
18762;1;1,034726;;
18782;1;0,965744;;
18802;1;0,95589;;
18822;1;1,034726;;
18842;1;1,031441;;
18862;1;0,988738;;
18882;1;1,06429;;
18902;1;1,087284;;
18922;1;1,031441;;
18942;1;1,005163;;
18962;1;1,038011;;
18982;1;1,044581;;
19002;1;1,015017;;
19022;1;1,008447;;
19042;1;1,024872;;
19062;1;1,038011;;
19082;1;1,018302;;
19102;1;1,05115;;
19122;1;0,985453;;
19142;1;0,965744;;
19162;1;1,021587;;
19182;1;0,94932;;
19202;1;0,95589;;
19222;1;1,018302;;
19242;1;0,965744;;
19262;1;1,018302;;
19282;1;1,047866;;
19302;1;1,015017;;
19322;1;1,061005;;
19342;1;1,018302;;
19362;1;0,998593;;
19382;1;1,061005;;
19402;1;0,995308;;
19422;1;0,998593;;
19442;1;1,034726;;
19462;1;1,005163;;
19482;1;1,021587;;
19502;1;1,024872;;
19522;1;1,044581;;
19542;1;1,008447;;
19562;1;0,96246;;
19582;1;1,028156;;
19602;1;1,05772;;
19622;1;1,005163;;
19642;1;1,074144;;
19662;1;1,083999;;
19682;1;1,011732;;
19702;1;1,038011;;
19722;1;1,090569;;
19742;1;1,028156;;
19762;1;1,054435;;
19782;1;1,083999;;
19802;1;1,024872;;
19822;1;0,982169;;
19842;1;0,998593;;
19862;1;1,054435;;
19882;1;0,972314;;
19902;1;0,959175;;
19922;1;1,018302;;
19942;1;0,926326;;
19962;1;0,932896;;
19982;1;1,008447;;
20002;1;0,946035;;
20022;1;1,011732;;
20042;1;1,024872;;
20062;1;1,021587;;
20082;1;1,054435;;
20102;1;1,018302;;
20122;1;1,054435;;
20142;1;0,988738;;
20162;1;0,978884;;
20182;1;1,041296;;
20202;1;0,995308;;
20222;1;0,978884;;
20242;1;1,031441;;
20262;1;0,959175;;
20282;1;0,932896;;
20302;1;1,011732;;
20322;1;1,021587;;
20342;1;0,985453;;
20362;1;0,988738;;
20382;1;0,995308;;
20402;1;0,988738;;
20422;1;0,985453;;
20442;1;1,001878;;
20462;1;1,034726;;
20482;1;0,972314;;
20502;1;0,939466;;
20522;1;1,041296;;
20542;1;1,077429;;
20562;1;1,005163;;
20582;1;0,985453;;
20602;1;1,028156;;
20622;1;0,972314;;
20642;1;0,965744;;
20662;1;0,995308;;
20682;1;1,001878;;
20702;1;1,044581;;
20722;1;0,988738;;
20742;1;0,965744;;
20762;1;1,005163;;
20782;1;1,018302;;
20802;1;1,05772;;
20822;1;1,021587;;
20842;1;1,015017;;
20862;1;1,031441;;
20882;1;1,024872;;
20902;1;1,054435;;
20922;1;0,992023;;
20942;1;0,975599;;
20962;1;1,038011;;
20982;1;0,969029;;
21002;1;0,975599;;
21022;1;1,041296;;
21042;1;0,978884;;
21062;1;0,998593;;
21082;1;1,05115;;
21102;1;0,972314;;
21122;1;0,995308;;
21142;1;1,031441;;
21162;1;0,998593;;
21182;1;1,041296;;
21202;1;0,969029;;
21222;1;0,959175;;
21242;1;1,018302;;
21262;1;0,978884;;
21282;1;1,06429;;
21302;1;1,05772;;
21322;1;1,018302;;
21342;1;1,047866;;
21362;1;1,015017;;
21382;1;1,061005;;
21402;1;1,001878;;
21422;1;1,015017;;
21442;1;1,054435;;
21462;1;0,995308;;
21482;1;1,05115;;
21502;1;1,06429;;
21522;1;1,018302;;
21542;1;0,995308;;
21562;1;1,021587;;
21582;1;1,061005;;
21602;1;1,001878;;
21622;1;0,978884;;
21642;1;1,034726;;
21662;1;0,985453;;
21682;1;0,969029;;
21702;1;1,018302;;
21722;1;0,982169;;
21742;1;0,969029;;
21762;1;0,969029;;
21782;1;1,018302;;
21802;1;1,041296;;
21822;1;1,001878;;
21842;1;1,05115;;
21862;1;1,083999;;
21882;1;1,021587;;
21902;1;1,005163;;
21922;1;1,06429;;
21942;1;0,995308;;
21962;1;1,028156;;
21982;1;1,038011;;
22002;1;1,011732;;
22022;1;1,05115;;
22042;1;0,988738;;
22062;1;0,992023;;
22082;1;1,038011;;
22102;1;0,985453;;
22122;1;0,972314;;
22142;1;1,015017;;
22162;1;0,995308;;
22182;1;0,969029;;
22202;1;0,965744;;
22222;1;0,969029;;
22242;1;1,018302;;
22262;1;1,021587;;
22282;1;0,998593;;
22302;1;1,044581;;
22322;1;0,965744;;
22342;1;0,978884;;
22362;1;1,041296;;
22382;1;0,992023;;
22402;1;1,077429;;
22422;1;1,103708;;
22442;1;1,031441;;
22462;1;1,001878;;
22482;1;1,011732;;
22502;1;1,074144;;
22522;1;1,005163;;
22542;1;1,011732;;
22562;1;1,05772;;
22582;1;0,998593;;
22602;1;1,070859;;
22622;1;1,077429;;
22642;1;1,005163;;
22662;1;0,992023;;
22682;1;1,093853;;
22702;1;1,126702;;
22722;1;1,061005;;
22742;1;1,028156;;
22762;1;1,041296;;
22782;1;1,077429;;
22802;1;0,998593;;
22822;1;1,005163;;
22842;1;1,067575;;
22862;1;0,978884;;
22882;1;0,988738;;
22902;1;1,034726;;
22922;1;0,998593;;
22942;1;1,074144;;
22962;1;1,074144;;
22982;1;1,041296;;
23002;1;1,083999;;
23022;1;1,024872;;
23042;1;1,028156;;
23062;1;1,028156;;
23082;1;1,034726;;
23102;1;1,05772;;
23122;1;1,011732;;
23142;1;0,998593;;
23162;1;0,992023;;
23182;1;1,015017;;
23202;1;1,008447;;
23222;1;1,015017;;
23242;1;1,05772;;
23262;1;0,992023;;
23282;1;1,008447;;
23302;1;1,054435;;
23322;1;1,001878;;
23342;1;1,054435;;
23362;1;1,083999;;
23382;1;1,021587;;
23402;1;1,028156;;
23422;1;1,090569;;
23442;1;1,005163;;
23462;1;1,008447;;
23482;1;1,034726;;
23502;1;1,028156;;
23522;1;1,038011;;
23542;1;1,031441;;
23562;1;1,061005;;
23582;1;1,021587;;
23602;1;0,988738;;
23622;1;0,998593;;
23642;1;1,028156;;
23662;1;0,959175;;
23682;1;0,985453;;
23702;1;1,024872;;
23722;1;0,998593;;
23742;1;1,080714;;
23762;1;1,074144;;
23782;1;1,028156;;
23802;1;1,074144;;
23822;1;1,011732;;
23842;1;1,015017;;
23862;1;1,067575;;
23882;1;1,015017;;
23902;1;1,031441;;
23922;1;1,074144;;
23942;1;0,995308;;
23962;1;0,982169;;
23982;1;1,034726;;
24002;1;0,982169;;
24022;1;0,972314;;
24042;1;1,067575;;
24062;1;1,083999;;
24082;1;1,015017;;
24102;1;1,001878;;
24122;1;1,087284;;
24142;1;1,097138;;
24162;1;1,015017;;
24182;1;0,978884;;
24202;1;1,011732;;
24222;1;1,070859;;
24242;1;0,998593;;
24262;1;0,982169;;
24282;1;1,018302;;
24302;1;0,959175;;
24322;1;0,969029;;
24342;1;0,995308;;
24362;1;0,975599;;
24382;1;1,011732;;
24402;1;1,024872;;
24422;1;1,005163;;
24442;1;0,978884;;
24462;1;1,005163;;
24482;1;1,047866;;
24502;1;0,969029;;
24522;1;0,94932;;
24542;1;1,011732;;
24562;1;0,96246;;
24582;1;0,95589;;
24602;1;1,047866;;
24622;1;1,031441;;
24642;1;0,998593;;
24662;1;1,038011;;
24682;1;1,015017;;
24702;1;1,001878;;
24722;1;1,047866;;
24742;1;0,992023;;
24762;1;0,969029;;
24782;1;1,001878;;
24802;1;0,982169;;
24822;1;1,041296;;
24842;1;1,067575;;
24862;1;1,034726;;
24882;1;1,021587;;
24902;1;0,995308;;
24922;1;0,972314;;
24942;1;1,015017;;
24962;1;1,031441;;
